valueSetId,valueSetName,searchTerm,vocabularyId
135.exclusionary-dx,Exclusionary Diagnoses,193,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,194.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,194.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,194.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,194.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,194.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,194.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,195.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,195.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,195.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,195.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,195.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,195.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,195.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,196.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,196.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,196.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,196.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,196.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,196.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,196.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,196.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,197.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.82,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,198.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.20,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.21,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.22,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.23,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.24,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.25,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.26,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.27,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,200.28,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.90,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.60,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.61,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.62,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.63,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.64,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.65,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.66,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.67,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.68,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.91,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.92,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.93,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.94,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.95,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.96,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.97,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,202.98,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,203.80,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,229.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,229.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,229.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,210.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,211.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,212.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,213.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,215.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,216.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,217,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,218.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,219.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,219.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,219.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,219.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,221.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,220,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,221.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,221.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,221.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,221.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,222.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,222.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,222.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,222.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,222.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,222.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,222.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,223.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,223.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,223.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,223.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,223.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,223.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,223.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,224.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,225.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,225.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,225.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,225.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,225.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,225.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,225.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,226,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,227.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,227.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,227.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,227.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,227.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,227.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,227.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,227.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,234.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,234.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,234.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,230.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,231.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,231.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,231.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,231.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,231.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,232.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,238.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,235.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.90,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.91,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,236.99,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,237.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,237.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,237.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,237.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,237.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,237.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,237.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,237.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,238.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,238.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,238.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,238.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,238.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,238.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,238.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,365.64,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,377.51,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,377.52,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,377.61,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,377.71,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,194.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,203.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,727.02,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,731.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,654.10,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,654.11,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,654.12,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,654.13,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,654.14,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.90,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.00,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.02,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.01,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.03,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.04,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.05,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.06,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.07,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.09,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.20,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.11,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.12,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.21,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.22,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.29,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.40,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.41,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.42,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.43,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.44,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.45,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.46,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.47,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.49,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.50,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.51,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.52,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.79,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.83,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.84,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.85,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.86,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.87,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.88,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.40,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V71.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.10,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.41,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.42,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.43,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.49,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,99.25,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,99.85,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V12.41,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.41,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.42,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.49,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.43,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.11,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.12,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.19,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.48,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.51,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.44,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.45,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.46,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.47,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.50,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.51,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.52,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V76.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,285.22,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.59,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V58.42,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V84.01,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V84.02,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V84.03,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V84.04,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V84.09,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,338.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,795.06,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,795.82,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,795.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.30,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.31,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.32,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,233.39,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,624.01,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,624.02,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V16.52,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,059.22,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,199.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,203.82,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.00,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.01,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.02,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.03,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.10,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.11,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.12,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.13,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.14,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.15,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.16,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.17,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.20,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.21,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.22,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.23,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.24,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.25,ICD9CM
